entity_id,legal_name,country,industry,incorporation_date,source_system,risk_rating
374,Gilbert-Clark,India,Manufacturing,2026-05-04,RegSys,Low
375,"Morrow, Turner and Hines",France,Banking,2003-11-21,ERP,Low
376,Jones-Moore,Switzerland,Technology,2012-02-06,CRM,Medium
377,Moore-Carrillo,France,Banking,2026-05-16,RegSys,Low
378,"Marks, Odonnell and Walter",Switzerland,Asset Management,2001-08-13,PartnerFeed,Medium
379,"Graham, Webb and Wyatt",Japan,Insurance,2025-04-20,ERP,Medium
380,"Carrillo, Vasquez and May",United Kingdom,Asset Management,2005-02-17,ERP,Medium
381,"Harris, Spears and Hill",Japan,Technology,2023-12-21,PartnerFeed,Low
382,Hernandez PLC,India,Banking,2019-02-06,CRM,Low
383,Nelson-Watts,United States,Technology,2017-04-29,ERP,Medium
384,Smith-Atkinson,Germany,Insurance,2005-10-06,ERP,High
385,Moran-Maldonado,France,Insurance,2014-12-24,RegSys,Low
386,Simmons Ltd,Singapore,Asset Management,2022-07-18,RegSys,High
387,Cook-Simpson,Japan,Manufacturing,2001-09-18,RegSys,Low
388,"Garcia, Gonzalez and Torres",Japan,Manufacturing,2013-12-19,RegSys,Low
389,Valencia-Fletcher,United States,Insurance,2017-01-31,ERP,High
390,"Marquez, Vasquez and Chen",India,Banking,2015-12-02,RegSys,Low
391,Forbes-Gordon,Japan,Manufacturing,1997-04-09,CRM,Medium
392,"Richardson, Torres and Morrison",United States,Banking,1996-10-19,CRM,Low
393,Obrien LLC,Japan,Manufacturing,2006-04-28,ERP,High
394,Martin PLC,United States,Technology,2020-09-09,CRM,Low
395,"Gonzalez, Nash and Miller",United States,Technology,2002-07-22,RegSys,Medium
396,"Robinson, Harrison and Chavez",United States,Insurance,2007-12-12,CRM,Medium
397,Bolton-Day,Germany,Asset Management,2005-11-15,RegSys,Low
398,Henderson-Dougherty,Singapore,Technology,2011-05-31,RegSys,Medium
399,"Cortez, Jones and Johnson",United Kingdom,Asset Management,2003-09-22,ERP,Low
400,Jones-Miller,United Kingdom,Manufacturing,2002-05-20,CRM,High
401,Acosta and Sons,France,Manufacturing,2019-12-03,PartnerFeed,High
402,"Salinas, Reese and Cochran",Germany,Insurance,2004-06-20,CRM,High
403,Mayo-Stokes,India,Technology,2009-12-04,RegSys,Low
404,"Smith, Smith and Thomas",India,Manufacturing,2013-11-27,PartnerFeed,High
405,"Beck, Johnson and Thomas",India,Manufacturing,2024-08-29,RegSys,High
406,"Jones, Gardner and Gonzalez",Singapore,Banking,2001-06-24,CRM,Medium
407,Hill Group,India,Banking,2012-03-14,ERP,High
408,"Thomas, Fox and Gray",United States,Banking,2009-08-30,PartnerFeed,High
409,Johnson Inc,Switzerland,Asset Management,2011-04-24,CRM,Medium
410,Bell Inc,United Kingdom,Technology,2001-05-02,PartnerFeed,Low
411,"Parker, Harris and Ponce",Singapore,Manufacturing,2023-05-16,RegSys,Low
412,"Duncan, Young and Gonzalez",United Kingdom,Asset Management,1999-10-12,RegSys,High
413,"Carpenter, Lopez and Owens",Japan,Banking,2025-02-07,PartnerFeed,High
414,"Jordan, Walsh and Moore",France,Insurance,2019-01-27,CRM,Low
415,Lopez-Thomas,India,Banking,2013-12-14,RegSys,Medium
416,Fuller Ltd,United States,Insurance,2015-05-01,CRM,Low
417,Peterson LLC,India,Manufacturing,2016-11-06,RegSys,Low
418,Clark LLC,Switzerland,Insurance,2014-05-06,RegSys,High
419,Baker Group,India,Insurance,2000-04-09,RegSys,High
420,"Todd, Johnson and Orr",United States,Asset Management,2002-02-15,RegSys,High
421,Delgado and Sons,United States,Insurance,2002-07-07,ERP,Low
422,Bell Inc,Japan,Insurance,2015-10-02,RegSys,High
423,Parsons-Hunt,Japan,Manufacturing,2005-10-04,RegSys,Low
424,Graves-Johnson,France,Insurance,2014-11-05,CRM,High
425,"Fletcher, Wells and Carter",Germany,Manufacturing,2007-03-24,ERP,Medium
426,Beasley-Williams,Singapore,Asset Management,2010-04-11,PartnerFeed,Medium
427,Allen-Cannon,Switzerland,Banking,2008-01-20,CRM,Medium
428,Little and Sons,France,Insurance,2005-11-26,RegSys,High
429,Green-Perez,India,Technology,2017-05-13,CRM,Low
430,Carroll PLC,Germany,Insurance,1999-05-14,RegSys,Medium
431,"Salinas, Black and Garza",United States,Banking,1999-06-04,RegSys,High
432,"Bell, Baker and Peters",United Kingdom,Asset Management,2018-11-19,PartnerFeed,High
433,"Bowman, Maxwell and Pierce",India,Manufacturing,2019-03-12,RegSys,Low
434,Martin PLC,Singapore,Manufacturing,2019-03-04,CRM,High
435,Baxter Group,Switzerland,Insurance,2003-02-20,PartnerFeed,Medium
436,Peters-Sheppard,Switzerland,Technology,2025-10-24,PartnerFeed,Low
437,Moore-Ellis,Switzerland,Insurance,2024-08-14,RegSys,Medium
438,Rubio-Nguyen,France,Asset Management,2015-09-08,ERP,High
439,Liu-Jones,Japan,Insurance,2003-07-14,CRM,Low
440,Hunter Ltd,Singapore,Technology,2003-06-06,PartnerFeed,Medium
441,"Freeman, Shelton and Sanchez",Switzerland,Banking,2015-10-03,RegSys,Low
442,Williams-Collins,Singapore,Technology,2014-11-16,ERP,Low
443,"Freeman, Leach and Powell",United States,Manufacturing,2016-04-29,ERP,High
444,Ortiz Group,Japan,Manufacturing,2010-07-16,CRM,Medium
445,Hunt PLC,Switzerland,Insurance,2022-03-05,RegSys,Medium
446,Bryant Inc,Switzerland,Insurance,2001-08-23,ERP,Medium
447,"Moore, Gilmore and Hebert",United Kingdom,Banking,2013-03-13,ERP,High
448,Kaiser and Sons,United States,Banking,2006-08-10,CRM,Low
449,"Graves, Jackson and Brown",Germany,Asset Management,2019-02-12,PartnerFeed,Low
450,Jackson-Williams,United States,Technology,2013-03-27,RegSys,Medium
451,Knight-Li,Singapore,Technology,2000-06-29,RegSys,Medium
452,Morris-Jensen,Singapore,Manufacturing,2022-04-28,RegSys,High
453,Cole PLC,Japan,Asset Management,2010-08-24,RegSys,Low
454,Bright-Cohen,Japan,Manufacturing,2007-12-14,CRM,Low
455,Williams-Vaughn,United States,Banking,2012-06-15,ERP,High
456,Waters Ltd,India,Banking,2008-11-25,ERP,High
457,Taylor Ltd,Japan,Insurance,1998-01-04,PartnerFeed,High
458,Landry-Rodriguez,Singapore,Asset Management,2017-03-09,CRM,Low
459,"Boone, Harris and Ortiz",Switzerland,Manufacturing,2021-12-21,CRM,Low
460,Moore Ltd,United States,Banking,2003-07-10,RegSys,Medium
461,"Green, Welch and Gallagher",France,Manufacturing,1999-11-29,PartnerFeed,High
462,Carroll Inc,Germany,Insurance,2010-10-11,PartnerFeed,High
463,Rodriguez Ltd,Japan,Manufacturing,2013-02-27,ERP,Medium
464,Burke-Hess,France,Manufacturing,2013-10-13,ERP,Low
465,Alexander Ltd,France,Manufacturing,2022-08-30,ERP,Medium
466,"Shepard, Boyd and Smith",France,Insurance,2025-11-04,PartnerFeed,Low
467,"Mercado, Gonzalez and Black",United States,Asset Management,2012-05-24,RegSys,High
468,Martinez-Smith,United Kingdom,Technology,2016-09-01,CRM,High
469,King-Thomas,France,Insurance,2004-04-28,PartnerFeed,Low
470,Johnson Inc,Switzerland,Asset Management,2014-11-26,ERP,Medium
471,Allison Inc,United Kingdom,Banking,2014-09-18,ERP,High
472,Foley LLC,Switzerland,Insurance,2025-07-05,CRM,Medium
473,Pacheco Ltd,Germany,Manufacturing,2002-10-07,ERP,Low
474,Gray-Melendez,United Kingdom,Manufacturing,1998-09-25,RegSys,High
475,Zuniga Group,Japan,Asset Management,2010-08-23,RegSys,Low
476,Anderson-Nguyen,Germany,Technology,2025-05-09,PartnerFeed,High
477,"Lynch, Schultz and Smith",United States,Insurance,2016-12-27,RegSys,Low
478,Bernard-Johnson,India,Insurance,2023-12-01,ERP,Medium
479,Perez-Scott,Switzerland,Banking,2004-01-16,RegSys,Low
480,"Stewart, Harrison and Glover",Germany,Technology,2006-11-04,PartnerFeed,Low
481,"Michael, Alvarez and Orozco",France,Technology,2012-09-12,ERP,High
482,Hendricks-Bailey,Singapore,Asset Management,2002-07-02,PartnerFeed,High
483,Jackson-Ramirez,India,Technology,2014-06-17,PartnerFeed,Medium
484,Maldonado-Flores,Switzerland,Insurance,2025-01-09,CRM,High
485,Hughes Inc,Switzerland,Technology,2005-07-27,CRM,Low
486,Acevedo LLC,Japan,Asset Management,2005-05-28,ERP,High
487,Reyes-Jackson,Switzerland,Manufacturing,2025-01-12,CRM,Low
488,Powell and Sons,United Kingdom,Insurance,2016-04-10,ERP,Low
489,Garcia-Miller,Japan,Insurance,2002-01-03,RegSys,Low
490,Adams-Jensen,United States,Insurance,1998-07-27,PartnerFeed,Medium
491,Riley-Jones,India,Manufacturing,2017-01-12,ERP,Medium
492,Smith Inc,Germany,Asset Management,2001-02-06,PartnerFeed,Medium
493,Walters Inc,United States,Asset Management,2026-05-02,ERP,Low
494,Castillo and Sons,United Kingdom,Asset Management,2021-07-28,ERP,High
495,"Richards, White and Black",France,Asset Management,1996-10-23,ERP,Low
496,"Bell, Franklin and Peterson",Germany,Banking,1997-11-05,RegSys,Medium
497,"Watson, Pacheco and Buchanan",France,Asset Management,2011-06-20,ERP,Low
498,"Williams, Ramirez and Pierce",Singapore,Asset Management,2007-04-26,PartnerFeed,Low
499,"Garcia, Hughes and Kerr",Singapore,Asset Management,2021-02-11,PartnerFeed,Medium
500,"Collins, Pitts and Liu",France,Technology,2017-06-18,RegSys,Medium
501,"Murphy, Dorsey and Armstrong",Switzerland,Technology,2018-01-20,ERP,Medium
502,Fisher Ltd,India,Asset Management,2015-08-22,CRM,High
503,Singh Group,Japan,Technology,2011-08-23,PartnerFeed,High
504,"Marquez, Atkins and Malone",United Kingdom,Insurance,2018-09-14,ERP,Low
505,Davis-Cannon,Singapore,Banking,2010-03-23,RegSys,Low
506,Brennan Inc,United Kingdom,Asset Management,2009-09-28,PartnerFeed,Low
507,"Ho, Jordan and Williams",India,Technology,2020-12-03,PartnerFeed,High
508,Garcia LLC,Switzerland,Banking,2012-08-03,ERP,High
509,"Watson, Harris and Delgado",Germany,Technology,2012-03-09,ERP,Low
510,Garcia Group,United Kingdom,Manufacturing,1999-08-25,ERP,High
511,"Rodgers, Schultz and Ritter",Germany,Technology,1998-10-25,ERP,High
512,Leblanc-Mclean,France,Insurance,1998-03-11,PartnerFeed,Medium
513,"Jackson, Aguilar and Jones",Germany,Manufacturing,2018-06-19,ERP,Medium
514,Flores-Hensley,United Kingdom,Banking,2009-03-05,ERP,Low
515,"Bird, Cole and Carroll",Japan,Asset Management,2019-02-16,ERP,High
516,"Campbell, Campbell and Garcia",Japan,Manufacturing,2015-02-01,RegSys,Medium
517,Gamble-Bishop,Switzerland,Manufacturing,1997-03-09,CRM,Low
518,Anderson Inc,Germany,Banking,2020-02-22,PartnerFeed,High
519,Chang-Edwards,Germany,Insurance,2014-12-13,CRM,Medium
520,Elliott-Gomez,France,Technology,2004-08-02,RegSys,Medium
521,Schmidt Group,Japan,Banking,2015-07-09,RegSys,Medium
522,"Williams, Tran and Fuller",India,Asset Management,2021-09-28,PartnerFeed,High
523,Gonzalez LLC,India,Asset Management,2007-02-20,CRM,Low
524,Hall and Sons,Switzerland,Manufacturing,2004-12-26,ERP,High
525,Charles Group,Germany,Asset Management,2014-06-06,RegSys,Medium
526,Maldonado-Harrison,United Kingdom,Technology,2023-02-10,CRM,High
527,Owens-Smith,Singapore,Technology,2026-02-08,RegSys,High
528,Franco Group,France,Technology,2021-01-18,ERP,Low
529,Mason-Fritz,United States,Insurance,1998-11-17,CRM,High
530,Bryant LLC,United States,Manufacturing,2026-01-13,ERP,Low
531,Gibson-Parker,United States,Insurance,2019-03-05,RegSys,Medium
532,"Flores, West and Garcia",India,Technology,2007-02-12,ERP,High
533,Martin and Sons,United Kingdom,Insurance,2007-03-24,ERP,High
534,Torres LLC,India,Technology,2012-02-26,CRM,Low
535,Rodriguez-Morris,Germany,Banking,2014-03-17,ERP,Low
536,"Black, Reynolds and Jennings",Singapore,Asset Management,2000-03-16,PartnerFeed,Medium
537,Sloan-Jacobs,France,Asset Management,2019-01-20,CRM,Medium
538,Perez Inc,Germany,Insurance,2015-06-09,PartnerFeed,Low
539,Sanchez-Perez,Japan,Banking,2006-10-31,CRM,Medium
540,Collins Group,Switzerland,Banking,2022-06-22,CRM,High
541,Hart and Sons,India,Manufacturing,2013-01-07,CRM,High
542,Murphy-Gonzalez,Singapore,Manufacturing,2016-02-06,CRM,Low
543,Wagner-Bradford,United Kingdom,Insurance,2002-03-24,ERP,Medium
544,"Hernandez, Fields and Allen",Singapore,Technology,2020-11-06,CRM,High
545,Bush PLC,France,Technology,2024-08-07,RegSys,High
546,"Jones, Miller and Murray",Singapore,Insurance,2009-09-03,RegSys,Low
547,"Brewer, Jackson and Stein",United States,Manufacturing,2021-08-16,ERP,High
548,Blake Ltd,Germany,Manufacturing,2009-12-13,CRM,Medium
549,Francis Inc,Japan,Manufacturing,2015-12-14,ERP,Low
550,Nash-Hamilton,Singapore,Insurance,2012-09-08,RegSys,High
551,Flores-Cox,India,Banking,2014-10-13,CRM,Medium
552,"Gibson, Torres and Lee",Switzerland,Insurance,2010-08-12,RegSys,Medium
553,"Marks, West and Woodard",France,Technology,2009-07-23,ERP,Low
554,Gibson Group,Japan,Asset Management,1998-10-24,PartnerFeed,High
555,Lewis LLC,Germany,Manufacturing,2018-11-04,CRM,Medium
556,Miles-Wood,France,Asset Management,1999-05-08,CRM,High
557,Black PLC,United States,Asset Management,2015-10-07,ERP,High
558,Vega and Sons,Japan,Technology,2021-04-10,ERP,Low
559,"Larson, Hernandez and Lee",Japan,Technology,2010-03-23,CRM,Medium
560,Hampton Ltd,United States,Asset Management,2002-05-30,PartnerFeed,High
561,Parrish LLC,United Kingdom,Insurance,2001-07-23,ERP,Low
562,Williams and Sons,Singapore,Asset Management,2011-12-06,ERP,High
563,"Davis, Johnson and Richards",United States,Banking,1997-07-03,RegSys,Low
564,Singleton-Ferguson,Singapore,Technology,2015-04-26,CRM,Medium
565,"Hamilton, Anderson and Herman",India,Asset Management,2021-01-17,ERP,Low
566,"Sanchez, Smith and Price",France,Asset Management,2019-07-12,PartnerFeed,High
567,Payne-Kerr,Germany,Technology,2026-05-04,ERP,Low
568,Ford-Gaines,United Kingdom,Banking,2002-11-26,RegSys,High
569,Cooper-Anderson,United Kingdom,Manufacturing,2017-03-02,PartnerFeed,Low
570,Nelson-Johnson,India,Manufacturing,2004-11-20,PartnerFeed,Low
571,"Robinson, Williams and Cohen",Germany,Insurance,2025-01-01,ERP,Low
572,Adams-Duran,United States,Technology,2006-10-21,ERP,Low
573,Bauer Inc,Singapore,Banking,2013-12-13,ERP,Low
574,"Harrison, Johnson and Harris",Singapore,Banking,2025-02-10,ERP,High
575,"Jimenez, Caldwell and Mitchell",Germany,Insurance,2013-03-26,ERP,Medium
576,Ramsey-Smith,United Kingdom,Manufacturing,2014-01-22,CRM,High
577,"Black, Armstrong and Jensen",France,Technology,2012-05-14,ERP,Low
578,Scott-Thompson,United States,Manufacturing,2008-01-19,ERP,High
579,Brown-Smith,Singapore,Asset Management,1998-08-02,RegSys,Low
580,Ryan and Sons,Singapore,Technology,1996-09-22,RegSys,Medium
581,Gomez-Payne,United Kingdom,Insurance,2015-03-14,CRM,Low
582,West-Glover,Singapore,Manufacturing,2021-12-14,CRM,Medium
583,Lewis and Sons,Japan,Asset Management,2009-03-13,ERP,Low
584,Smith-Edwards,Singapore,Manufacturing,1998-09-04,RegSys,Medium
585,Arnold-Ford,Japan,Asset Management,2019-03-21,PartnerFeed,Low
586,"Matthews, Rose and Williamson",France,Manufacturing,2001-10-21,PartnerFeed,Medium
587,Smith PLC,France,Insurance,2008-09-28,CRM,Medium
588,Martin Group,Germany,Banking,2025-04-05,RegSys,Medium
589,"Bender, Ortiz and Jensen",Singapore,Asset Management,2009-10-11,RegSys,Medium
590,White Group,United States,Technology,1999-04-28,ERP,High
591,Munoz LLC,United Kingdom,Technology,2024-01-07,PartnerFeed,Medium
592,Peterson PLC,Singapore,Asset Management,2014-04-21,CRM,High
593,Miller PLC,United Kingdom,Technology,2015-12-08,CRM,Low
594,"Graham, Marquez and Arroyo",India,Asset Management,2011-11-17,CRM,High
595,"Rodriguez, Collins and Long",United States,Manufacturing,2003-03-31,PartnerFeed,High
596,Williams-Butler,India,Manufacturing,2009-01-18,PartnerFeed,Low
597,Green-Estrada,India,Manufacturing,2018-12-07,RegSys,Low
598,Mays-Kelly,United States,Technology,2025-08-09,PartnerFeed,Medium
599,Moore LLC,France,Asset Management,1998-02-16,PartnerFeed,Low
600,Rodriguez-Sullivan,Japan,Banking,2020-07-11,ERP,High
601,Mason and Sons,United Kingdom,Insurance,2008-03-27,ERP,High
602,Michael Group,United Kingdom,Banking,2010-01-24,RegSys,Medium
603,Best PLC,Singapore,Insurance,2014-04-01,RegSys,High
604,"Sanchez, Johnson and French",Switzerland,Technology,2016-11-22,PartnerFeed,Low
605,"Green, Elliott and Jones",India,Manufacturing,2022-06-15,RegSys,Low
606,"Price, Kent and Ross",Singapore,Manufacturing,2018-06-16,CRM,Low
607,Hayes and Sons,United States,Technology,2012-09-13,CRM,High
608,"Woodard, Nguyen and Torres",Switzerland,Insurance,2019-06-27,PartnerFeed,High
609,"Huang, Burnett and Morgan",India,Insurance,2001-05-25,PartnerFeed,Medium
610,"Singh, Diaz and Watkins",Japan,Manufacturing,2006-06-07,PartnerFeed,High
611,Moore PLC,United States,Asset Management,2023-01-03,PartnerFeed,Low
612,"Chavez, Taylor and Wilcox",United States,Banking,2016-07-11,PartnerFeed,High
613,"Erickson, Carter and Lin",France,Manufacturing,2005-03-24,PartnerFeed,Low
614,Boyd-Griffin,United States,Banking,2023-03-21,RegSys,Low
615,Martin Ltd,Singapore,Asset Management,2023-12-07,PartnerFeed,High
616,Osborn-Morton,United Kingdom,Technology,2024-12-19,CRM,High
617,Brown Group,France,Manufacturing,2002-12-27,PartnerFeed,High
618,Velasquez Ltd,United States,Insurance,2020-10-09,ERP,Medium
619,Hernandez Ltd,Germany,Banking,2021-12-20,PartnerFeed,High
620,Miller Inc,Japan,Insurance,2012-12-15,PartnerFeed,Medium
621,Quinn Inc,United Kingdom,Technology,2025-04-09,CRM,Medium
622,"Haley, Hansen and Mack",Germany,Technology,1998-01-13,PartnerFeed,Low
623,Schmidt PLC,Switzerland,Manufacturing,2013-11-11,RegSys,Low
624,Phillips-Valdez,India,Technology,2000-05-14,RegSys,Low
625,Sanders-Foster,Switzerland,Banking,2006-12-27,CRM,Low
626,Mahoney Group,United Kingdom,Asset Management,2022-01-24,PartnerFeed,High
627,Smith and Sons,France,Technology,2005-01-07,RegSys,Medium
628,Johns Group,France,Insurance,2024-08-06,RegSys,High
629,Edwards-Lopez,Singapore,Insurance,2016-08-27,ERP,Low
630,"Bowen, Graves and Moody",Switzerland,Manufacturing,2005-08-21,RegSys,High
631,Oliver LLC,France,Technology,2022-12-09,CRM,Medium
632,Kelly Inc,United States,Banking,2015-02-02,RegSys,Medium
633,Day-Marshall,Switzerland,Asset Management,2011-11-23,PartnerFeed,Medium
634,"Ayala, Watson and Welch",India,Technology,2008-04-27,PartnerFeed,Medium
635,Combs LLC,Singapore,Manufacturing,2023-05-07,RegSys,High
636,King-Martinez,United States,Insurance,2020-05-06,ERP,Low
637,"Raymond, Rowland and Serrano",Japan,Insurance,2017-12-24,ERP,High
638,Hudson-Rhodes,United States,Manufacturing,2022-03-13,ERP,Medium
639,Nichols-Huffman,Germany,Manufacturing,2020-01-22,ERP,High
640,"Harris, Navarro and Johnson",United Kingdom,Insurance,2024-02-15,CRM,High
641,"James, Butler and Wright",Singapore,Banking,2009-07-20,RegSys,Low
642,Patton-Bautista,Japan,Insurance,2017-03-06,PartnerFeed,Low
643,"Olson, Brown and Roth",United Kingdom,Manufacturing,2011-02-17,RegSys,Medium
644,"Cox, Francis and Spears",Japan,Banking,2004-09-01,RegSys,Low
645,Reed-Sherman,France,Banking,2008-11-28,PartnerFeed,High
646,Fitzgerald Group,Singapore,Asset Management,2002-03-15,CRM,Medium
647,Nicholson-Rivera,France,Banking,1997-08-31,CRM,Medium
648,Conley LLC,Germany,Asset Management,2015-03-07,ERP,Medium
649,Melton and Sons,Switzerland,Technology,2024-09-15,PartnerFeed,Low
650,Martin LLC,Switzerland,Technology,2024-11-29,PartnerFeed,High
651,Lambert-Smith,Singapore,Insurance,2014-06-13,RegSys,Medium
652,Armstrong-Joseph,France,Banking,2000-12-19,CRM,Medium
653,"Flores, Thompson and Patel",United States,Technology,2023-03-19,RegSys,Medium
654,Baldwin-Griffin,Singapore,Technology,2019-08-24,RegSys,High
655,Bates-Williams,India,Insurance,2019-04-03,CRM,Medium
656,Johnson-Miller,India,Technology,2017-06-01,RegSys,High
657,"Greene, Williams and Wilson",Japan,Banking,2012-09-16,CRM,Medium
658,"Smith, Lopez and Flynn",Singapore,Manufacturing,2026-03-15,CRM,High
659,Johns LLC,France,Banking,2010-05-12,RegSys,Low
660,Collins Inc,Germany,Manufacturing,2021-12-05,RegSys,High
661,Holmes-Ferguson,France,Manufacturing,1998-12-02,RegSys,Medium
662,Ramos LLC,France,Technology,2005-03-14,RegSys,Low
663,"Acosta, Payne and Hardy",India,Banking,1998-10-27,PartnerFeed,Medium
